"seqnames","start","end","width","strand","sum_count","annotation"
"chr3",125274661,125275061,401,"*",4,"exon"
"chr3",125274806,125275206,401,"*",4,"exon"
"chr3",125280570,125280970,401,"*",5,"intron"
"chr3",125280643,125281043,401,"*",5,"intron"
"chr3",125290748,125291148,401,"*",8,"intron"
"chr3",125299507,125299907,401,"*",6,"intron"
"chr3",125303078,125303478,401,"*",6,"intron"
"chr3",125313297,125313697,401,"*",43,"fiveUTR"
"chr3",125313574,125313974,401,"*",5,"fiveUTR"
"chr3",125326156,125326556,401,"*",7,"intron"
"chr3",125342763,125343163,401,"*",8,"intron"
"chr3",125355178,125355578,401,"*",5,"intron"
"chr3",125450992,125451392,401,"*",8,"threeUTR"
"chr3",125460875,125461275,401,"*",3,"promoter"
"chr3",125462255,125462655,401,"*",4,"intron"
"chr3",125469352,125469752,401,"*",6,"threeUTR"
"chr3",125472219,125472619,401,"*",10,"intron"
"chr3",125480840,125481240,401,"*",7,"intron"
"chr3",125552290,125552690,401,"*",5,"CDS"
"chr3",125573857,125574257,401,"*",8,"intron"
"chr3",126892791,126893191,401,"*",7,"intron"
"chr3",126893008,126893408,401,"*",7,"intron"
"chr3",127034991,127035391,401,"*",6,"threeUTR"
"chr3",127128580,127128980,401,"*",5,"intergenic"
"chr3",127218354,127218754,401,"*",20,"promoter"
"chr3",127578838,127579238,401,"*",5,"intron"
"chr3",127579803,127580203,401,"*",7,"fiveUTR"
"chr3",127582830,127583230,401,"*",4,"intron"
"chr3",127687279,127687679,401,"*",7,"intergenic"
"chr3",127689729,127690129,401,"*",20,"threeUTR"
"chr3",127691784,127692184,401,"*",30,"threeUTR"
"chr3",127703820,127704220,401,"*",11,"intron"
"chr3",127705389,127705789,401,"*",4,"intron"
"chr3",127718325,127718725,401,"*",5,"intron"
"chr3",127724502,127724902,401,"*",4,"intron"
"chr3",127727610,127728010,401,"*",7,"intron"
"chr3",127728912,127729312,401,"*",4,"intron"
"chr3",127755606,127756006,401,"*",5,"intron"
"chr3",127767203,127767603,401,"*",5,"intron"
"chr3",127807617,127808017,401,"*",4,"intron"
"chr3",127822913,127823313,401,"*",670,"promoter"
"chr3",128065763,128066163,401,"*",11,"promoter"
"chr3",128065871,128066271,401,"*",11,"promoter"
"chr3",128261478,128261878,401,"*",3,"intron"
"chr3",128737614,128738014,401,"*",9,"intron"
"chr3",128756385,128756785,401,"*",8,"intron"
"chr3",128814188,128814588,401,"*",59,"threeUTR"
"chr3",128814317,128814717,401,"*",14,"threeUTR"
"chr3",128818259,128818659,401,"*",3,"intron"
"chr3",128917504,128917904,401,"*",9,"intron"
"chr3",129129844,129130244,401,"*",5,"threeUTR"
"chr3",129130518,129130918,401,"*",12,"promoter"
"chr3",129174082,129174482,401,"*",6,"intron"
"chr3",129177216,129177616,401,"*",7,"intron"
"chr3",129184078,129184478,401,"*",2,"promoter"
"chr3",129265465,129265865,401,"*",21,"promoter"
"chr3",129275583,129275983,401,"*",7,"intron"
"chr3",129370485,129370885,401,"*",4,"intergenic"
"chr3",129372965,129373365,401,"*",5,"intergenic"
"chr3",129452666,129453066,401,"*",10,"exon"
"chr3",129906971,129907371,401,"*",4,"exon"
"chr3",130094488,130094888,401,"*",3,"proximal"
"chr3",130490158,130490558,401,"*",4,"intergenic"
"chr3",130769418,130769818,401,"*",10,"intergenic"
"chr3",130876781,130877181,401,"*",4,"intron"
"chr3",130879444,130879844,401,"*",5,"intron"
"chr3",130894062,130894462,401,"*",197,"promoter"
"chr3",130909801,130910201,401,"*",7,"intron"
"chr3",130932110,130932510,401,"*",13,"promoter"
"chr3",130944690,130945090,401,"*",4,"intron"
"chr3",130967667,130968067,401,"*",9,"intron"
"chr3",130979665,130980065,401,"*",6,"proximal"
"chr3",130990257,130990657,401,"*",4,"intron"
"chr3",130992885,130993285,401,"*",8,"proximal"
"chr3",131004301,131004701,401,"*",6,"intron"
"chr3",131004642,131005042,401,"*",7,"intron"
"chr3",131009782,131010182,401,"*",5,"intron"
"chr3",131342703,131343103,401,"*",5,"intron"
"chr3",131384610,131385010,401,"*",35,"threeUTR"
"chr3",131385167,131385567,401,"*",4,"threeUTR"
"chr3",131462359,131462759,401,"*",13,"threeUTR"
"chr3",131463658,131464058,401,"*",6,"intron"
"chr3",131467064,131467464,401,"*",10,"intron"
"chr3",131478303,131478703,401,"*",4,"intron"
"chr3",131483198,131483598,401,"*",5,"intron"
"chr3",131491856,131492256,401,"*",8,"intron"
"chr3",132449117,132449517,401,"*",7,"intron"
"chr3",132501613,132502013,401,"*",10,"intron"
"chr3",132617718,132618118,401,"*",8,"intron"
"chr3",132665938,132666338,401,"*",21,"proximal"
"chr3",132668646,132669046,401,"*",5,"threeUTR"
"chr3",132672102,132672502,401,"*",5,"CDS"
"chr3",132684500,132684900,401,"*",7,"promoter"
"chr3",132710425,132710825,401,"*",6,"intron"
"chr3",132718395,132718795,401,"*",3,"exon"
"chr3",133490514,133490914,401,"*",10,"promoter"
"chr3",133574963,133575363,401,"*",81,"fiveUTR"
"chr3",133608833,133609233,401,"*",4,"proximal"
"chr3",133619122,133619522,401,"*",5,"intron"
"chr3",133637595,133637995,401,"*",4,"CDS"
"chr3",133648080,133648480,401,"*",4,"intron"
"chr3",133651860,133652260,401,"*",18,"intron"
"chr3",133805535,133805935,401,"*",546,"promoter"
"chr3",133811557,133811957,401,"*",5,"intron"
"chr3",133880221,133880621,401,"*",8,"intron"
"chr3",134170034,134170434,401,"*",4,"promoter"
"chr3",134209492,134209892,401,"*",10,"CDS"
"chr3",134209627,134210027,401,"*",10,"CDS"
"chr3",134235777,134236177,401,"*",6,"intron"
"chr3",134250160,134250560,401,"*",17,"CDS"
"chr3",134497293,134497693,401,"*",10,"intron"
"chr3",134535636,134536036,401,"*",7,"exon"
"chr3",134631983,134632383,401,"*",4,"intron"
"chr3",134806344,134806744,401,"*",5,"intron"
"chr3",134861031,134861431,401,"*",8,"intron"
"chr3",134902037,134902437,401,"*",8,"intron"
"chr3",134924054,134924454,401,"*",9,"intron"
"chr3",134972986,134973386,401,"*",6,"intron"
"chr3",134973658,134974058,401,"*",8,"intron"
"chr3",134974267,134974667,401,"*",4,"intron"
"chr3",134991423,134991823,401,"*",9,"intron"
"chr3",135015308,135015708,401,"*",5,"intron"
"chr3",135046336,135046736,401,"*",5,"intron"
"chr3",135103349,135103749,401,"*",6,"intron"
"chr3",135259125,135259525,401,"*",6,"threeUTR"
"chr3",136149608,136150008,401,"*",37,"threeUTR"
"chr3",136152163,136152563,401,"*",12,"CDS"
"chr3",136193884,136194284,401,"*",6,"intron"
"chr3",136253581,136253981,401,"*",8,"intron"
"chr3",136629648,136630048,401,"*",4,"intron"
"chr3",136641658,136642058,401,"*",4,"intron"
"chr3",136751523,136751923,401,"*",19,"proximal"
"chr3",136751584,136751984,401,"*",19,"proximal"
"chr3",136751645,136752045,401,"*",20,"proximal"
"chr3",136943207,136943607,401,"*",3,"intron"
"chr3",136948163,136948563,401,"*",9,"threeUTR"
"chr3",136955021,136955421,401,"*",5,"intron"
"chr3",138219525,138219925,401,"*",8,"intron"
"chr3",138257848,138258248,401,"*",4,"intron"
"chr3",138261226,138261626,401,"*",7,"threeUTR"
"chr3",138261309,138261709,401,"*",7,"threeUTR"
"chr3",138284275,138284675,401,"*",4,"CDS"
"chr3",138654648,138655048,401,"*",13,"threeUTR"
"chr3",138683472,138683872,401,"*",6,"threeUTR"
"chr3",138829498,138829898,401,"*",4,"intron"
"chr3",138829871,138830271,401,"*",4,"intron"
"chr3",138872607,138873007,401,"*",6,"intergenic"
"chr3",139351043,139351443,401,"*",8,"threeUTR"
"chr3",139366836,139367236,401,"*",6,"threeUTR"
"chr3",139371720,139372120,401,"*",11,"threeUTR"
"chr3",139373901,139374301,401,"*",10,"exon"
"chr3",139374697,139375097,401,"*",4,"intron"
"chr3",139382372,139382772,401,"*",7,"exon"
"chr3",139432813,139433213,401,"*",6,"intron"
"chr3",139502022,139502422,401,"*",6,"intron"
"chr3",139630890,139631290,401,"*",9,"intron"
"chr3",140309382,140309782,401,"*",4,"intron"
"chr3",140309469,140309869,401,"*",4,"intron"
"chr3",140956801,140957201,401,"*",6,"exon"
"chr3",140959322,140959722,401,"*",12,"CDS"
"chr3",140962265,140962665,401,"*",8,"intron"
"chr3",140962366,140962766,401,"*",11,"intron"
"chr3",141231032,141231432,401,"*",5,"proximal"
"chr3",141380588,141380988,401,"*",17,"intron"
"chr3",141380666,141381066,401,"*",17,"intron"
"chr3",141381242,141381642,401,"*",16,"fiveUTR"
"chr3",141389654,141390054,401,"*",11,"exon"
"chr3",141438160,141438560,401,"*",4,"fiveUTR"
"chr3",141438403,141438803,401,"*",3,"intron"
"chr3",141439234,141439634,401,"*",3,"intron"
"chr3",141443778,141444178,401,"*",33,"CDS"
"chr3",141511914,141512314,401,"*",10,"threeUTR"
"chr3",141540477,141540877,401,"*",4,"threeUTR"
"chr3",141567739,141568139,401,"*",11,"intron"
"chr3",141598853,141599253,401,"*",11,"intron"
"chr3",141745142,141745542,401,"*",5,"proximal"
"chr3",141745487,141745887,401,"*",5,"promoter"
"chr3",141875779,141876179,401,"*",21,"promoter"
"chr3",141875798,141876198,401,"*",21,"promoter"
"chr3",141907797,141908197,401,"*",6,"intron"
"chr3",141924879,141925279,401,"*",7,"intron"
"chr3",141944276,141944676,401,"*",8,"threeUTR"
"chr3",141947969,141948369,401,"*",5,"threeUTR"
"chr3",141948900,141949300,401,"*",8,"threeUTR"
"chr3",141949014,141949414,401,"*",8,"threeUTR"
"chr3",141950865,141951265,401,"*",6,"threeUTR"
"chr3",141976643,141977043,401,"*",4,"intron"
"chr3",142070726,142071126,401,"*",8,"intron"
"chr3",142306622,142307022,401,"*",11,"threeUTR"
"chr3",142325713,142326113,401,"*",6,"intron"
"chr3",142354320,142354720,401,"*",5,"intron"
"chr3",142366441,142366841,401,"*",4,"intron"
"chr3",142366711,142367111,401,"*",4,"intron"
"chr3",142400259,142400659,401,"*",15,"CDS"
"chr3",142418778,142419178,401,"*",8,"threeUTR"
"chr3",142425456,142425856,401,"*",4,"promoter"
"chr3",143010725,143011125,401,"*",14,"proximal"
"chr3",143019371,143019771,401,"*",29,"intron"
"chr3",143020487,143020887,401,"*",14,"CDS"
"chr3",143026542,143026942,401,"*",27,"promoter"
"chr3",143035745,143036145,401,"*",10,"promoter"
"chr3",143082537,143082937,401,"*",27,"intergenic"
"chr3",143229428,143229828,401,"*",10,"intergenic"
"chr3",143323187,143323587,401,"*",5,"intron"
"chr3",143344851,143345251,401,"*",4,"intron"
"chr3",143459504,143459904,401,"*",10,"intron"
"chr3",143669601,143670001,401,"*",20,"intron"
"chr3",143719171,143719571,401,"*",4,"intron"
"chr3",143974462,143974862,401,"*",12,"intron"
"chr3",143975843,143976243,401,"*",6,"intron"
"chr3",145377987,145378387,401,"*",8,"intergenic"
"chr3",146847361,146847761,401,"*",5,"intergenic"
"chr3",148432467,148432867,401,"*",7,"intron"
"chr3",149032167,149032567,401,"*",13,"threeUTR"
"chr3",149045919,149046319,401,"*",5,"CDS"
"chr3",149066841,149067241,401,"*",8,"intron"
"chr3",149526946,149527346,401,"*",5,"intron"
"chr3",149644930,149645330,401,"*",4,"intron"
"chr3",149653045,149653445,401,"*",10,"intron"
"chr3",149656799,149657199,401,"*",17,"promoter"
"chr3",149743226,149743626,401,"*",6,"intron"
"chr3",149755974,149756374,401,"*",7,"intergenic"
"chr3",149893834,149894234,401,"*",5,"exon"
"chr3",149897954,149898354,401,"*",4,"intron"
"chr3",149961538,149961938,401,"*",8,"threeUTR"
"chr3",150218237,150218637,401,"*",5,"exon"
"chr3",150426778,150427178,401,"*",6,"intron"
"chr3",150431601,150432001,401,"*",5,"intron"
"chr3",150545397,150545797,401,"*",7,"proximal"
"chr3",150564339,150564739,401,"*",14,"threeUTR"
"chr3",150565285,150565685,401,"*",8,"intron"
"chr3",150603863,150604263,401,"*",9,"proximal"
"chr3",150603931,150604331,401,"*",9,"proximal"
"chr3",150605435,150605835,401,"*",9,"intron"
"chr3",150620599,150620999,401,"*",4,"intron"
"chr3",150628039,150628439,401,"*",12,"threeUTR"
"chr3",150629131,150629531,401,"*",7,"threeUTR"
"chr3",152267592,152267992,401,"*",4,"promoter"
"chr3",152280151,152280551,401,"*",6,"intron"
"chr3",152304162,152304562,401,"*",8,"intron"
"chr3",152304291,152304691,401,"*",8,"intron"
"chr3",152311279,152311679,401,"*",5,"intron"
"chr3",152312418,152312818,401,"*",8,"intron"
"chr3",152313943,152314343,401,"*",5,"intron"
"chr3",152325472,152325872,401,"*",13,"intron"
"chr3",152328754,152329154,401,"*",7,"intron"
"chr3",152343091,152343491,401,"*",3,"intron"
"chr3",152348359,152348759,401,"*",14,"intron"
"chr3",152357218,152357618,401,"*",5,"intron"
"chr3",152361618,152362018,401,"*",4,"intron"
"chr3",152365671,152366071,401,"*",5,"intron"
"chr3",152388916,152389316,401,"*",11,"intron"
"chr3",152424185,152424585,401,"*",4,"intron"
"chr3",152445283,152445683,401,"*",20,"CDS"
"chr3",152463632,152464032,401,"*",26,"threeUTR"
"chr3",152486932,152487332,401,"*",4,"intron"
"chr3",152508348,152508748,401,"*",3,"intergenic"
"chr3",152527087,152527487,401,"*",13,"intergenic"
"chr3",152558990,152559390,401,"*",5,"intergenic"
"chr3",152621699,152622099,401,"*",6,"intergenic"
"chr3",152835086,152835486,401,"*",32,"promoter"
"chr3",154304732,154305132,401,"*",14,"CDS"
"chr3",155827548,155827948,401,"*",5,"threeUTR"
"chr3",155830418,155830818,401,"*",7,"intron"
"chr3",155837700,155838100,401,"*",9,"intron"
"chr3",155838674,155839074,401,"*",12,"intron"
"chr3",155842158,155842558,401,"*",4,"promoter"
"chr3",155849333,155849733,401,"*",6,"intron"
"chr3",155897699,155898099,401,"*",10,"CDS"
"chr3",156527339,156527739,401,"*",9,"intron"
"chr3",156546047,156546447,401,"*",5,"intron"
"chr3",156548994,156549394,401,"*",7,"promoter"
"chr3",156549666,156550066,401,"*",8,"proximal"
"chr3",156644029,156644429,401,"*",4,"intergenic"
"chr3",156680003,156680403,401,"*",3,"proximal"
"chr3",156695724,156696124,401,"*",8,"CDS"
"chr3",156703448,156703848,401,"*",7,"CDS"
"chr3",156705249,156705649,401,"*",9,"threeUTR"
"chr3",156711299,156711699,401,"*",4,"intergenic"
"chr3",156781433,156781833,401,"*",4,"intron"
"chr3",156782521,156782921,401,"*",15,"intron"
"chr3",156806017,156806417,401,"*",14,"intron"
"chr3",156806737,156807137,401,"*",5,"intron"
"chr3",156820982,156821382,401,"*",9,"intergenic"
"chr3",157153236,157153636,401,"*",18,"promoter"
"chr3",157175203,157175603,401,"*",47,"promoter"
"chr3",157186843,157187243,401,"*",4,"intron"
"chr3",157189435,157189835,401,"*",4,"intron"
"chr3",157278024,157278424,401,"*",8,"intron"
"chr3",157467546,157467946,401,"*",4,"intron"
"chr3",158243564,158243964,401,"*",6,"intron"
"chr3",158348239,158348639,401,"*",6,"intron"
"chr3",158460315,158460715,401,"*",5,"intron"
"chr3",158524615,158525015,401,"*",5,"intron"
"chr3",158524670,158525070,401,"*",5,"intron"
"chr3",158651030,158651430,401,"*",14,"proximal"
"chr3",158801555,158801955,401,"*",3,"promoter"
"chr3",160395347,160395747,401,"*",8,"intron"
"chr3",160400023,160400423,401,"*",4,"promoter"
"chr3",160402574,160402974,401,"*",22,"promoter"
"chr3",160403613,160404013,401,"*",16,"promoter"
"chr3",160413205,160413605,401,"*",100,"proximal"
"chr3",160423654,160424054,401,"*",11,"threeUTR"
"chr3",160430551,160430951,401,"*",34,"promoter"
"chr3",160430839,160431239,401,"*",8,"promoter"
"chr3",160437987,160438387,401,"*",7,"CDS"
"chr3",160446572,160446972,401,"*",5,"intron"
"chr3",160496700,160497100,401,"*",3,"threeUTR"
"chr3",160496810,160497210,401,"*",8,"threeUTR"
"chr3",160503833,160504233,401,"*",6,"CDS"
"chr3",160507529,160507929,401,"*",12,"proximal"
"chr3",160515024,160515424,401,"*",62,"promoter"
"chr3",160526005,160526405,401,"*",5,"threeUTR"
"chr3",160565116,160565516,401,"*",168,"promoter"
"chr3",160565967,160566367,401,"*",4,"proximal"
"chr3",160947448,160947848,401,"*",6,"intron"
"chr3",161229087,161229487,401,"*",8,"intron"
"chr3",161237716,161238116,401,"*",5,"CDS"
"chr3",161249417,161249817,401,"*",5,"CDS"
"chr3",161251195,161251595,401,"*",5,"threeUTR"
"chr3",161268495,161268895,401,"*",5,"intergenic"
"chr3",161788798,161789198,401,"*",9,"intergenic"
"chr3",165530539,165530939,401,"*",6,"intron"
"chr3",166150070,166150470,401,"*",4,"intergenic"
"chr3",166421489,166421889,401,"*",4,"intergenic"
"chr3",167667479,167667879,401,"*",7,"intergenic"
"chr3",167674617,167675017,401,"*",4,"intergenic"
"chr3",167676438,167676838,401,"*",5,"intergenic"
"chr3",167695680,167696080,401,"*",14,"threeUTR"
"chr3",167708074,167708474,401,"*",4,"intron"
"chr3",167729321,167729721,401,"*",15,"intron"
"chr3",167734431,167734831,401,"*",536,"promoter"
"chr3",167745184,167745584,401,"*",6,"intron"
"chr3",168566847,168567247,401,"*",5,"intron"
"chr3",168731833,168732233,401,"*",8,"intron"
"chr3",168783632,168784032,401,"*",4,"intron"
"chr3",168787249,168787649,401,"*",4,"intron"
"chr3",169778624,169779024,401,"*",7,"proximal"
"chr3",169782367,169782767,401,"*",4,"threeUTR"
"chr3",169782576,169782976,401,"*",4,"threeUTR"
"chr3",169972148,169972548,401,"*",7,"intron"
"chr3",169977309,169977709,401,"*",14,"intron"
"chr3",169992571,169992971,401,"*",46,"CDS"
"chr3",169995857,169996257,401,"*",9,"threeUTR"
"chr3",170057022,170057422,401,"*",16,"promoter"
"chr3",170089521,170089921,401,"*",13,"threeUTR"
"chr3",170089628,170090028,401,"*",20,"threeUTR"
"chr3",170093989,170094389,401,"*",5,"threeUTR"
"chr3",170096034,170096434,401,"*",9,"threeUTR"
"chr3",170097065,170097465,401,"*",8,"threeUTR"
"chr3",170097165,170097565,401,"*",3,"threeUTR"
"chr3",170102448,170102848,401,"*",5,"promoter"
"chr3",170130778,170131178,401,"*",6,"intron"
"chr3",170131148,170131548,401,"*",7,"intron"
"chr3",170142350,170142750,401,"*",9,"intron"
"chr3",170157785,170158185,401,"*",14,"intron"
"chr3",170503732,170504132,401,"*",4,"intron"
"chr3",171055100,171055500,401,"*",4,"intergenic"
"chr3",171066113,171066513,401,"*",17,"CDS"
"chr3",171066133,171066533,401,"*",17,"CDS"
"chr3",171078406,171078806,401,"*",26,"intron"
"chr3",171082180,171082580,401,"*",5,"CDS"
"chr3",171084774,171085174,401,"*",16,"CDS"
"chr3",171087109,171087509,401,"*",9,"CDS"
"chr3",171101936,171102336,401,"*",5,"promoter"
"chr3",171137170,171137570,401,"*",5,"intron"
"chr3",171157474,171157874,401,"*",16,"CDS"
"chr3",171160863,171161263,401,"*",9,"intron"
"chr3",171186633,171187033,401,"*",6,"intron"
"chr3",171188370,171188770,401,"*",15,"CDS"
"chr3",171188950,171189350,401,"*",4,"intron"
"chr3",171190664,171191064,401,"*",7,"CDS"
"chr3",171200318,171200718,401,"*",4,"intron"
"chr3",171211103,171211503,401,"*",2,"CDS"
"chr3",171211205,171211605,401,"*",7,"CDS"
"chr3",171275235,171275635,401,"*",3,"intron"
"chr3",171292339,171292739,401,"*",5,"intron"
"chr3",171302219,171302619,401,"*",14,"intron"
"chr3",171314932,171315332,401,"*",8,"intron"
"chr3",171381897,171382297,401,"*",12,"intron"
"chr3",171402521,171402921,401,"*",7,"intron"
"chr3",171402542,171402942,401,"*",7,"intron"
"chr3",171443013,171443413,401,"*",4,"intron"
"chr3",171616422,171616822,401,"*",6,"intron"
"chr3",171864378,171864778,401,"*",10,"intron"
"chr3",172057346,172057746,401,"*",10,"intron"
"chr3",172113176,172113576,401,"*",7,"intron"
"chr3",172135112,172135512,401,"*",12,"intron"
"chr3",172156560,172156960,401,"*",4,"intron"
"chr3",172198900,172199300,401,"*",5,"intron"
"chr3",172258915,172259315,401,"*",6,"intron"
"chr3",172270143,172270543,401,"*",5,"intron"
"chr3",172302289,172302689,401,"*",16,"exon"
"chr3",172304676,172305076,401,"*",4,"intron"
"chr3",172322196,172322596,401,"*",6,"intron"
"chr3",172351690,172352090,401,"*",7,"intron"
"chr3",172353201,172353601,401,"*",6,"intron"
"chr3",172756737,172757137,401,"*",2,"CDS"
"chr3",172757100,172757500,401,"*",4,"CDS"
"chr3",172766355,172766755,401,"*",4,"intron"
"chr3",172792480,172792880,401,"*",5,"intron"
"chr3",172816563,172816963,401,"*",6,"CDS"
"chr3",172868678,172869078,401,"*",9,"intergenic"
"chr3",173151494,173151894,401,"*",10,"intergenic"
"chr3",173392901,173393301,401,"*",5,"intergenic"
"chr3",175207711,175208111,401,"*",5,"intron"
"chr3",175221101,175221501,401,"*",4,"intron"
"chr3",175227107,175227507,401,"*",10,"intron"
"chr3",175246465,175246865,401,"*",7,"intron"
"chr3",175253271,175253671,401,"*",2,"intron"
"chr3",175254022,175254422,401,"*",21,"intron"
"chr3",175264727,175265127,401,"*",11,"intron"
"chr3",175271150,175271550,401,"*",5,"promoter"
"chr3",176168613,176169013,401,"*",5,"intergenic"
"chr3",176658622,176659022,401,"*",11,"intron"
"chr3",177023964,177024364,401,"*",8,"threeUTR"
"chr3",177024337,177024737,401,"*",10,"threeUTR"
"chr3",178536699,178537099,401,"*",7,"fiveUTR"
"chr3",178544045,178544445,401,"*",4,"intron"
"chr3",178550532,178550932,401,"*",4,"intron"
"chr3",178577346,178577746,401,"*",4,"intron"
"chr3",178577419,178577819,401,"*",4,"intron"
"chr3",178578186,178578586,401,"*",19,"intron"
"chr3",178582314,178582714,401,"*",5,"intron"
"chr3",178644034,178644434,401,"*",4,"intron"
"chr3",178721257,178721657,401,"*",4,"intron"
"chr3",178733871,178734271,401,"*",5,"intron"
"chr3",178792603,178793003,401,"*",5,"intron"
"chr3",178960007,178960407,401,"*",5,"threeUTR"
"chr3",178974459,178974859,401,"*",7,"intron"
"chr3",178980469,178980869,401,"*",5,"intron"
